ST,LT,targetPercentage,stopLossPercentage,entryDifference,profitPercentage
12,200,0.002,0.008,0.0001,-6.107109635151975
12,200,0.0005,0.01,0.0001,-15.784762907607487
12,200,0.001,0.01,0.0001,-16.88598776099296
12,200,0.0015,0.01,0.0001,-10.973426927016838
12,200,0.002,0.01,0.0001,-7.8097620691765846
12,200,0.0005,0.002,0.0002,-19.541919603764057
12,200,0.001,0.002,0.0002,-14.645276922536576
12,200,0.0015,0.002,0.0002,-14.341909230153805
12,200,0.002,0.002,0.0002,-9.610518426601555
12,200,0.0005,0.006,0.0002,-17.420274023786497
12,200,0.001,0.006,0.0002,-11.844382073740867
12,200,0.0015,0.006,0.0002,-10.39782382107206
12,200,0.002,0.006,0.0002,-5.004019472002064
12,200,0.0005,0.008,0.0002,-18.35139500746171
12,200,0.001,0.008,0.0002,-11.110373891230052
12,200,0.0015,0.008,0.0002,-11.39722493573524
12,200,0.002,0.008,0.0002,-2.7088789042350347
12,200,0.0005,0.01,0.0002,-19.408358800366344
12,200,0.001,0.01,0.0002,-12.282344575704895
12,200,0.0015,0.01,0.0002,-13.16379583934404
12,200,0.002,0.01,0.0002,-6.183686129397847
20,200,0.0005,0.002,1e-05,-1.46825892394713
20,200,0.001,0.002,1e-05,-1.3000040127811419
20,200,0.0015,0.002,1e-05,-1.065913655781936
20,200,0.002,0.002,1e-05,-2.2115810849188122
20,200,0.0005,0.006,1e-05,-1.3789186086152982
20,200,0.001,0.006,1e-05,-2.8959099406480115
20,200,0.0015,0.006,1e-05,-3.668963548975812
20,200,0.002,0.006,1e-05,-3.184530740357161
20,200,0.0005,0.008,1e-05,-1.7204669510639148
20,200,0.001,0.008,1e-05,-4.294668349117425
20,200,0.0015,0.008,1e-05,-5.178342517387047
20,200,0.002,0.008,1e-05,-4.448676655056771
20,200,0.0005,0.01,1e-05,-2.696888268101416
20,200,0.001,0.01,1e-05,-5.471469386521566
20,200,0.0015,0.01,1e-05,-7.090745090622342
20,200,0.002,0.01,1e-05,-6.135943327963922
20,200,0.0005,0.002,5e-05,-7.113537142989235
20,200,0.001,0.002,5e-05,-3.180959155701746
20,200,0.0015,0.002,5e-05,-2.663740563831829
20,200,0.002,0.002,5e-05,-4.397842084557524
20,200,0.0005,0.006,5e-05,-8.681495691948015
20,200,0.001,0.006,5e-05,-5.096168716753279
20,200,0.0015,0.006,5e-05,-6.110306538004295
20,200,0.002,0.006,5e-05,-6.469347960672733
20,200,0.0005,0.008,5e-05,-10.234995346070075
20,200,0.001,0.008,5e-05,-6.153192669206775
20,200,0.0015,0.008,5e-05,-10.690205146752874
20,200,0.002,0.008,5e-05,-11.633518985950552
20,200,0.0005,0.01,5e-05,-11.286741248501464
20,200,0.001,0.01,5e-05,-8.422466135635108
20,200,0.0015,0.01,5e-05,-13.5139457080931
20,200,0.002,0.01,5e-05,-11.891295344057163
20,200,0.0005,0.002,0.0001,-10.988157478983018
20,200,0.001,0.002,0.0001,-2.599719033249648
20,200,0.0015,0.002,0.0001,-5.134953282003085
20,200,0.002,0.002,0.0001,-3.580808397394475
20,200,0.0005,0.006,0.0001,-12.404244399087961
20,200,0.001,0.006,0.0001,-1.7193771944037262
20,200,0.0015,0.006,0.0001,-5.625748904223404
20,200,0.002,0.006,0.0001,-1.6536067776654728
20,200,0.0005,0.008,0.0001,-15.652376040192884
20,200,0.001,0.008,0.0001,-6.118726643236716
20,200,0.0015,0.008,0.0001,-12.973310461914478
20,200,0.002,0.008,0.0001,-7.508021324896175
20,200,0.0005,0.01,0.0001,-16.140903584868116
20,200,0.001,0.01,0.0001,-7.704109380762436
20,200,0.0015,0.01,0.0001,-16.92082993414704
20,200,0.002,0.01,0.0001,-10.721894198233406
20,200,0.0005,0.002,0.0002,-14.781109752652732
20,200,0.001,0.002,0.0002,-12.314421351892168
20,200,0.0015,0.002,0.0002,-9.711012618139414
20,200,0.002,0.002,0.0002,-8.505838911615948
20,200,0.0005,0.006,0.0002,-11.415776748194183
20,200,0.001,0.006,0.0002,-10.630131225582318
20,200,0.0015,0.006,0.0002,-6.870169598721853
20,200,0.002,0.006,0.0002,-5.657215323863074
20,200,0.0005,0.008,0.0002,-13.290149233703008
20,200,0.001,0.008,0.0002,-12.216446477418163
20,200,0.0015,0.008,0.0002,-10.996312926222329
20,200,0.002,0.008,0.0002,-6.0449111042563235
20,200,0.0005,0.01,0.0002,-15.46076537959058
20,200,0.001,0.01,0.0002,-15.594874177767847
20,200,0.0015,0.01,0.0002,-15.365809538849772
20,200,0.002,0.01,0.0002,-10.501122316595756
1,500,0.0005,0.002,1e-05,0.08106900401234629
1,500,0.001,0.002,1e-05,0.36544515234806507
1,500,0.0015,0.002,1e-05,0.2726321658571784
1,500,0.002,0.002,1e-05,2.0391809837593478
1,500,0.0005,0.006,1e-05,0.8634126187206492
1,500,0.001,0.006,1e-05,0.9704998350746674
1,500,0.0015,0.006,1e-05,1.0364281338867354
1,500,0.002,0.006,1e-05,3.1257692770914502
1,500,0.0005,0.008,1e-05,0.8742081647917566
1,500,0.001,0.008,1e-05,0.5752706361686455
1,500,0.0015,0.008,1e-05,0.4729384272823989
1,500,0.002,0.008,1e-05,2.5506271175101958
1,500,0.0005,0.01,1e-05,0.8742081647917566
1,500,0.001,0.01,1e-05,0.17005239124137095
1,500,0.0015,0.01,1e-05,0.2751540276994646
1,500,0.002,0.01,1e-05,2.348752717012159
1,500,0.0005,0.002,5e-05,-4.524883642420163
1,500,0.001,0.002,5e-05,-1.5393518884009194
1,500,0.0015,0.002,5e-05,-2.1945034988532286
1,500,0.002,0.002,5e-05,-1.6563454781513332
1,500,0.0005,0.006,5e-05,-1.131102287755803
1,500,0.001,0.006,5e-05,5.137408396374643
1,500,0.0015,0.006,5e-05,5.592391162430044
1,500,0.002,0.006,5e-05,4.445444595752357
1,500,0.0005,0.008,5e-05,-2.1381796538825104
1,500,0.001,0.008,5e-05,4.279870177348832
1,500,0.0015,0.008,5e-05,4.393824532979673
1,500,0.002,0.008,5e-05,3.5663855139821843
1,500,0.0005,0.01,5e-05,-3.2837548002128347
1,500,0.001,0.01,5e-05,3.113640376077398
1,500,0.0015,0.01,5e-05,4.073364686350134
1,500,0.002,0.01,5e-05,3.195307991645091
1,500,0.0005,0.002,0.0001,-7.0903542838679385
1,500,0.001,0.002,0.0001,-5.661431768494241
1,500,0.0015,0.002,0.0001,-5.264918013465314
1,500,0.002,0.002,0.0001,-4.15392428574255
1,500,0.0005,0.006,0.0001,-4.86249979626564
1,500,0.001,0.006,0.0001,-2.577882370465645
1,500,0.0015,0.006,0.0001,-2.6928986474155536
1,500,0.002,0.006,0.0001,-2.0532942897486084
1,500,0.0005,0.008,0.0001,-4.09785339588391
1,500,0.001,0.008,0.0001,-1.3457859886523926
1,500,0.0015,0.008,0.0001,-4.1292942858600306
1,500,0.002,0.008,0.0001,-3.7912545988395996
1,500,0.0005,0.01,0.0001,-3.8769918872528675
1,500,0.001,0.01,0.0001,-1.7289804861625568
1,500,0.0015,0.01,0.0001,-5.053538855289908
1,500,0.002,0.01,0.0001,-5.422051229698621
1,500,0.0005,0.002,0.0002,-10.916269604421824
1,500,0.001,0.002,0.0002,-7.508811240607239
1,500,0.0015,0.002,0.0002,-4.599478889661157
1,500,0.002,0.002,0.0002,-1.473153365724944
1,500,0.0005,0.006,0.0002,-7.62244263238906
1,500,0.001,0.006,0.0002,-3.903577796954638
1,500,0.0015,0.006,0.0002,-4.630352204678633
1,500,0.002,0.006,0.0002,-1.3850428676291382
1,500,0.0005,0.008,0.0002,-6.176859926195021
1,500,0.001,0.008,0.0002,-1.6036734160140953
1,500,0.0015,0.008,0.0002,-3.838359853486617
1,500,0.002,0.008,0.0002,-1.6673580492896356
1,500,0.0005,0.01,0.0002,-6.222905385067346
1,500,0.001,0.01,0.0002,-3.2794684450262013
1,500,0.0015,0.01,0.0002,-6.38217660608259
1,500,0.002,0.01,0.0002,-3.871898101957061
4,500,0.0005,0.002,1e-05,-0.46866763295171365
4,500,0.001,0.002,1e-05,1.2919943316729299
4,500,0.0015,0.002,1e-05,1.3958925405405331
4,500,0.002,0.002,1e-05,2.5876672645795074
4,500,0.0005,0.006,1e-05,-0.055477762053890434
4,500,0.001,0.006,1e-05,1.685908584399054
4,500,0.0015,0.006,1e-05,1.5271509349704226
4,500,0.002,0.006,1e-05,3.027319134642159
4,500,0.0005,0.008,1e-05,-0.33531990893160835
4,500,0.001,0.008,1e-05,1.4445533037823033
4,500,0.0015,0.008,1e-05,1.3276120582547124
4,500,0.002,0.008,1e-05,2.617899219416575
4,500,0.0005,0.01,1e-05,-0.7332948254515581
4,500,0.001,0.01,1e-05,1.039471106201506
4,500,0.0015,0.01,1e-05,0.7194820081861453
4,500,0.002,0.01,1e-05,3.0304789260547915
4,500,0.0005,0.002,5e-05,-5.323650753716991
4,500,0.001,0.002,5e-05,-2.2518988734694823
4,500,0.0015,0.002,5e-05,-2.918689540010533
4,500,0.002,0.002,5e-05,-1.1769017822139127
4,500,0.0005,0.006,5e-05,-5.856790516193056
4,500,0.001,0.006,5e-05,-0.5454647201446949
4,500,0.0015,0.006,5e-05,-1.190982530585294
4,500,0.002,0.006,5e-05,-0.7355711255805919
4,500,0.0005,0.008,5e-05,-7.714612490832396
4,500,0.001,0.008,5e-05,-2.7958821954139013
4,500,0.0015,0.008,5e-05,-4.298925103734341
4,500,0.002,0.008,5e-05,-4.688589782334118
4,500,0.0005,0.01,5e-05,-10.263474351719303
4,500,0.001,0.01,5e-05,-4.48310029630229
4,500,0.0015,0.01,5e-05,-6.640787850400054
4,500,0.002,0.01,5e-05,-6.640367206725539
4,500,0.0005,0.002,0.0001,-11.329309954763545
4,500,0.001,0.002,0.0001,-8.321270165137962
4,500,0.0015,0.002,0.0001,-8.460043002241434
4,500,0.002,0.002,0.0001,-7.850300154582179
4,500,0.0005,0.006,0.0001,-11.71073545962582
4,500,0.001,0.006,0.0001,-6.936989703585739
4,500,0.0015,0.006,0.0001,-5.205599161057695
4,500,0.002,0.006,0.0001,-3.915423187894407
4,500,0.0005,0.008,0.0001,-12.484273552686464
4,500,0.001,0.008,0.0001,-6.526605693996357
4,500,0.0015,0.008,0.0001,-7.682380855769944
4,500,0.002,0.008,0.0001,-5.943725342308214
4,500,0.0005,0.01,0.0001,-15.23273509243407
4,500,0.001,0.01,0.0001,-8.605971325186223
4,500,0.0015,0.01,0.0001,-9.43777954591133
4,500,0.002,0.01,0.0001,-6.692337454332009
4,500,0.0005,0.002,0.0002,-17.304785382542278
4,500,0.001,0.002,0.0002,-14.59823287759866
4,500,0.0015,0.002,0.0002,-13.051667076940909
4,500,0.002,0.002,0.0002,-11.56986723308452
4,500,0.0005,0.006,0.0002,-16.2873233306153
4,500,0.001,0.006,0.0002,-9.871971801611801
4,500,0.0015,0.006,0.0002,-9.175691542490394
4,500,0.002,0.006,0.0002,-5.243072579897445
4,500,0.0005,0.008,0.0002,-17.029003461833526
4,500,0.001,0.008,0.0002,-9.181200616423023
4,500,0.0015,0.008,0.0002,-10.267921015236503
4,500,0.002,0.008,0.0002,-4.721983328758461
4,500,0.0005,0.01,0.0002,-18.816946285801308
4,500,0.001,0.01,0.0002,-11.156652274572565
4,500,0.0015,0.01,0.0002,-12.54384030436777
4,500,0.002,0.01,0.0002,-6.800561459115118
12,500,0.0005,0.002,1e-05,-2.247113428885872
12,500,0.001,0.002,1e-05,-1.9502405129175115
12,500,0.0015,0.002,1e-05,-2.2731045701277264
12,500,0.002,0.002,1e-05,-1.7502643055764655
12,500,0.0005,0.006,1e-05,-1.3739986727902997
12,500,0.001,0.006,1e-05,-0.5825242023430821
12,500,0.0015,0.006,1e-05,-0.4768401128393607
12,500,0.002,0.006,1e-05,-0.7326733404465324
12,500,0.0005,0.008,1e-05,-1.960011845968035
12,500,0.001,0.008,1e-05,-1.3530661243591258
12,500,0.0015,0.008,1e-05,-1.6425180487883217
12,500,0.002,0.008,1e-05,-1.9781183671578217
12,500,0.0005,0.01,1e-05,-1.7911279639631905
12,500,0.001,0.01,1e-05,-1.3824044383125678
12,500,0.0015,0.01,1e-05,-2.064408562130182
12,500,0.002,0.01,1e-05,-2.595386129060584
12,500,0.0005,0.002,5e-05,-3.9783872050598634
12,500,0.001,0.002,5e-05,-0.5489158148628159
12,500,0.0015,0.002,5e-05,0.3634606295656262
12,500,0.002,0.002,5e-05,1.3580906098046297
12,500,0.0005,0.006,5e-05,-3.4813868494847577
12,500,0.001,0.006,5e-05,0.3076538028170539
12,500,0.0015,0.006,5e-05,2.4246961140895307
12,500,0.002,0.006,5e-05,5.684314214635777
12,500,0.0005,0.008,5e-05,-5.657685211180197
12,500,0.001,0.008,5e-05,-1.6316405448824955
12,500,0.0015,0.008,5e-05,-0.14152518855642393
12,500,0.002,0.008,5e-05,3.147857232690865
12,500,0.0005,0.01,5e-05,-6.802938206506337
12,500,0.001,0.01,5e-05,-3.2172824943670686
12,500,0.0015,0.01,5e-05,-1.115599669887113
12,500,0.002,0.01,5e-05,1.97221877534981
12,500,0.0005,0.002,0.0001,-7.018788782241836
12,500,0.001,0.002,0.0001,-4.172626520696221
12,500,0.0015,0.002,0.0001,-2.4077341169664868
12,500,0.002,0.002,0.0001,0.21695689383134376
12,500,0.0005,0.006,0.0001,-8.109385453931194
12,500,0.001,0.006,0.0001,-5.34300587117067
12,500,0.0015,0.006,0.0001,-4.1221884496419054
12,500,0.002,0.006,0.0001,-0.6074528758189923
12,500,0.0005,0.008,0.0001,-8.250862667947533
12,500,0.001,0.008,0.0001,-5.8032990535737845
12,500,0.0015,0.008,0.0001,-5.35021684755681
12,500,0.002,0.008,0.0001,-0.6676090245783195
12,500,0.0005,0.01,0.0001,-8.316879123076749
12,500,0.001,0.01,0.0001,-5.034572552666294
12,500,0.0015,0.01,0.0001,-3.800084614507304
12,500,0.002,0.01,0.0001,-0.08727174884471944
12,500,0.0005,0.002,0.0002,-12.71860669916366
12,500,0.001,0.002,0.0002,-8.077816788970871
12,500,0.0015,0.002,0.0002,-5.592329741794277
12,500,0.002,0.002,0.0002,-1.2431197333247268
12,500,0.0005,0.006,0.0002,-13.308260211510836
12,500,0.001,0.006,0.0002,-7.997071038125969
12,500,0.0015,0.006,0.0002,-6.129342061892585
12,500,0.002,0.006,0.0002,-3.151082241864367
12,500,0.0005,0.008,0.0002,-13.41070962838533
12,500,0.001,0.008,0.0002,-8.54404088255276
12,500,0.0015,0.008,0.0002,-7.9266205163337045
12,500,0.002,0.008,0.0002,-3.8293627623483872
12,500,0.0005,0.01,0.0002,-14.325578011821039
12,500,0.001,0.01,0.0002,-8.469545387818101
12,500,0.0015,0.01,0.0002,-6.695822884177705
12,500,0.002,0.01,0.0002,-3.162811123534892
20,500,0.0005,0.002,1e-05,-1.6780994993979226
20,500,0.001,0.002,1e-05,-1.1140033896364199
20,500,0.0015,0.002,1e-05,-1.7942581409165492
20,500,0.002,0.002,1e-05,-0.551229977650014
20,500,0.0005,0.006,1e-05,-2.167627405953809
20,500,0.001,0.006,1e-05,-2.6603738627513973
20,500,0.0015,0.006,1e-05,-1.7685855073697243
20,500,0.002,0.006,1e-05,-0.4746880096872408
20,500,0.0005,0.008,1e-05,-2.769950168545632
20,500,0.001,0.008,1e-05,-3.163215949394027
20,500,0.0015,0.008,1e-05,-2.6046229696528367
20,500,0.002,0.008,1e-05,-1.2722898185453912
20,500,0.0005,0.01,1e-05,-2.581353014097787
20,500,0.001,0.01,1e-05,-2.3081192603432776
20,500,0.0015,0.01,1e-05,-1.8900842669150375
20,500,0.002,0.01,1e-05,-1.0368009566666947
20,500,0.0005,0.002,5e-05,-4.383132061713724
20,500,0.001,0.002,5e-05,-2.311241824518362
20,500,0.0015,0.002,5e-05,-2.4899592987040142
20,500,0.002,0.002,5e-05,-0.9250202138173513
20,500,0.0005,0.006,5e-05,-6.250363639323842
20,500,0.001,0.006,5e-05,-7.669420274059602
20,500,0.0015,0.006,5e-05,-5.9446836192552865
20,500,0.002,0.006,5e-05,-4.6905830015132155
20,500,0.0005,0.008,5e-05,-7.3816265084186705
20,500,0.001,0.008,5e-05,-9.55197830291442
20,500,0.0015,0.008,5e-05,-9.082654230484232
20,500,0.002,0.008,5e-05,-7.826646623309719
20,500,0.0005,0.01,5e-05,-6.919034249305433
20,500,0.001,0.01,5e-05,-9.676506056849576
20,500,0.0015,0.01,5e-05,-8.13349797532088
20,500,0.002,0.01,5e-05,-7.301313677325149
20,500,0.0005,0.002,0.0001,-4.480196178778462
20,500,0.001,0.002,0.0001,-3.373245429392857
20,500,0.0015,0.002,0.0001,-1.5212448504851594
20,500,0.002,0.002,0.0001,0.19763485142703097
20,500,0.0005,0.006,0.0001,-4.244889785901796
20,500,0.001,0.006,0.0001,-5.0108646581667475
20,500,0.0015,0.006,0.0001,-2.219850431293424
20,500,0.002,0.006,0.0001,-3.517885103736351
20,500,0.0005,0.008,0.0001,-5.624320011185391
20,500,0.001,0.008,0.0001,-6.9873250710871915
20,500,0.0015,0.008,0.0001,-4.182543014190642
20,500,0.002,0.008,0.0001,-5.601757394453022
20,500,0.0005,0.01,0.0001,-4.743364186830467
20,500,0.001,0.01,0.0001,-6.549503314784221
20,500,0.0015,0.01,0.0001,-3.7086415990659094
20,500,0.002,0.01,0.0001,-4.267905813955064
20,500,0.0005,0.002,0.0002,-10.871612771338368
20,500,0.001,0.002,0.0002,-10.176732704577097
20,500,0.0015,0.002,0.0002,-5.1232158460183586
20,500,0.002,0.002,0.0002,-3.246581426587436
20,500,0.0005,0.006,0.0002,-10.440580768305052
20,500,0.001,0.006,0.0002,-10.130308803033527
20,500,0.0015,0.006,0.0002,-5.252864544913094
20,500,0.002,0.006,0.0002,-5.973201141069118
20,500,0.0005,0.008,0.0002,-9.29249010576566
20,500,0.001,0.008,0.0002,-9.753401875680945
20,500,0.0015,0.008,0.0002,-3.915537215869047
20,500,0.002,0.008,0.0002,-3.7802696575172767
20,500,0.0005,0.01,0.0002,-8.76907932620854
20,500,0.001,0.01,0.0002,-8.75102248498063
20,500,0.0015,0.01,0.0002,-2.686013252190611
20,500,0.002,0.01,0.0002,-3.0318610327046858
